gene_names,Hox_7,Hox_9,Hox_10,Hox_4,Hox_6,Hox_2,Hox_3,Hox_5,Hox_1,Hox_8,No_hox_3,No_hox_2,No_hox_10,No_hox_6,No_hox_4,No_hox_8,No_hox_5,No_hox_7,No_hox_1,No_hox_9
TC034116,4.099395456278496,3.8754429323798316,4.242897914029896,4.02545009843205,3.980519724217119,3.8539207918901446,3.6005209676525696,4.1311951357121695,4.262133553699888,4.047156926965336,4.014638027245897,3.152787667240352,3.8813463367417858,3.6207148238955744,3.723055306808844,3.756751041373062,3.964688758449033,3.781800990198787,3.718108953124123,3.661772825486701
ftz-f1,6.199107262521506,6.1964908480312175,6.245272331417083,6.252975040670361,6.199772763572722,6.09973655268987,6.067604899230148,6.149067772428935,6.204082449181909,6.173117271001013,6.181730982784939,6.036622092483979,6.0113957574200105,5.936966995460341,6.039748376453763,6.244656317637284,6.054136192101982,6.11982304909442,6.093684400823526,5.935411904855661
Hexim,5.9711318073870085,5.923419008712135,5.935822464423194,5.9571544040965625,6.072342588953829,5.94209812949704,5.986146811830568,5.894252083344923,6.009582542323163,5.969835281551073,5.950875501299732,5.832149523217997,5.836189290186293,5.8877754043859145,5.856890297414919,5.927436767563044,5.875444812943302,5.8797114149267475,5.931877380002294,5.8358998665481545
TC005661,5.759327488967011,5.470040397730561,5.71512619414634,5.841213524848636,5.697068861484927,5.667375107065884,5.465712530775221,5.5277511035192175,5.610280652093034,5.612920342575241,5.584307190028698,5.238331464778865,5.165517129540175,5.4948230499018935,5.364022861654987,5.623801444409999,5.5844856619910646,5.393583869491146,5.499143803620955,5.355282971742167
TC012748,5.14257744216707,5.092783101144346,5.004292605385139,5.128935699583895,4.9699062776692156,5.036169743452995,5.243137067817001,5.0790858395764085,5.0931208149122424,5.158010101976143,4.69871949473357,4.709256011515555,4.564128464796451,4.869802431151542,4.4547306325304685,4.949189120330229,4.9602091695683015,4.829671291410289,5.0713027813426415,4.9863390293143
simj,6.573455457335979,6.564574918994467,6.56032606147315,6.535638996899568,6.574411546262757,6.543281111163931,6.580288336200988,6.556131942900938,6.53971788093975,6.565410558212323,6.447576558348366,6.514820431944667,6.378366202257385,6.556838721124353,6.492248232871331,6.488297379170883,6.498520442541964,6.461327714459858,6.5982521300599135,6.575718857191421
sqz,7.1206517568779715,7.079895643165455,7.03664697465246,7.123841770888364,7.187195144527091,6.849472594659176,7.106105520209493,7.146873471529707,7.098065632450656,7.0845234052698,6.8572930616509336,7.011071132290837,6.595005671298457,7.100969163659366,6.8688820069728465,6.730041842484365,6.902354089934043,6.8674477172245245,7.132103943080823,6.899120339805207
en,3.1890491957740688,3.903037389161078,3.916016558565949,3.9098964989428784,4.062406141475457,3.970403702812647,3.8156440738848625,3.9340877882182785,3.5704376797837543,3.937515678622333,3.785761795995002,2.9615683521578036,2.9492285789876234,3.860002129964935,3.2775179452945276,3.338467875279947,3.547313320248252,3.335470414159077,3.718108953124123,3.4845755041215547
TC001726,3.34536728434208,3.2985965791247605,2.993621437118998,3.3904089615353032,3.562986926861473,3.5315293092222784,3.4939833660091715,3.6998875184311815,3.2095878884810842,3.3148070123834223,3.488451616399236,2.5816431612634054,1.1821573435528232,3.145126274112419,2.6213984674986084,2.9863938881272887,2.046916045879434,2.821583050091802,2.720205862521624,3.185510409696692
TC007831,5.6893263819215925,5.733180087035792,5.628143952912245,5.645727932756209,5.638663965621517,5.67663113975408,5.6328683782887525,5.588575884440371,5.650496464555734,5.594391539154654,5.642202746259893,5.369845703640209,5.3206962441349654,5.762608520078907,5.422026713918909,5.545316497223604,5.449076820065274,5.481925958924626,5.459699915387186,5.494428663474514
hkb,5.881067679671837,5.836760213169314,5.588417798107138,5.751233414019302,5.783672731611411,5.67663113975408,5.853306390930422,5.834997336582181,5.79007402252234,5.798244995842347,5.696929055708313,5.4690340389993395,5.3206962441349654,5.710477752886793,5.485701708295468,5.5534480536442725,5.487015895513516,5.403793984367442,5.6345793548036855,5.431894089973877
vvl,6.130060917171477,6.057217383597231,6.088230607813589,6.0500148217076415,6.064940541477928,5.989247901297474,5.931185423118424,5.914501966338687,5.988440806997919,6.028796757852324,5.818558415988753,5.95556140358234,5.753635436622086,6.076152530440951,5.880919748484646,5.703566352855215,5.942565738519615,5.952717463576182,5.912880212492944,5.883964509801265
TC003413,5.344607920932701,5.219658247487889,5.233344831222137,5.38971770430204,5.435710826798396,5.25039887670049,5.33640955483126,5.1910243108990315,5.162255036560859,5.189085610227116,4.952594347769847,4.79704543239569,5.1124839825936945,5.053428170216907,4.888852584303941,4.771239735627126,4.895087127432471,5.472486845684469,5.15655377905694,5.145669222510417
TC032035,7.486992412076723,7.470333653179099,7.490114934542801,7.50707693275397,7.462169037830887,7.476000306582133,7.3775186944419175,7.476048299920248,7.442216769124646,7.448239591783129,7.364353127184764,7.2771759800191935,7.278144114112743,7.379662090795938,7.23492543062139,7.201157555639489,7.340106316746637,7.401099297526763,7.413427324433389,7.298563089853319
TC003570,6.619535308849875,6.621831033304374,6.731919171548637,6.64839796351418,6.6410128762598895,6.694547818188133,6.6155973541403235,6.68874323217278,6.638366718507324,6.608260198906509,6.565981454968543,6.462175238215037,6.473522016083503,6.545294414503197,6.517689200746707,6.380984060564546,6.464087095435462,6.6792056169507195,6.60146836292443,6.470513196610974
exd,6.665911688467861,6.668018510537156,6.685660904916086,6.582279078647759,6.61991108620256,6.686749337249484,6.631576436300282,6.659435473942246,6.67128475616745,6.628411248066169,6.543395562246542,6.56769757529627,6.582561594026014,6.636772163690033,6.472733540406333,6.567733681886846,6.657761903309759,6.4506871632687774,6.474986970106264,6.566868577603891
TC016404,2.589037456324774,2.817483306406912,3.0378613255433975,2.5819915350522216,2.688347615173831,3.1723992899259192,3.016887975424115,3.1271781406322243,3.0098414142094225,3.133107550587988,2.512360306772808,1.9614207363887166,2.678855863992441,2.8426916072292903,2.2516388251156645,3.0866947144974244,2.94359401275444,2.0506431578733815,1.745334284475649,2.2437852941215066
net,3.8321599828886184,3.9560419132232685,4.05825930711812,4.008518772239883,4.062406141475457,4.162222792322501,4.066591987182098,3.9431249452209927,3.9791378841675686,4.202234622679095,3.83591986776894,3.8243368635844774,3.9705231971394057,3.8165075434571265,3.4262652290063143,3.893461439741146,3.77762007872881,3.781800990198787,3.876979258665503,3.76456134300263
TC001789,3.4805211562398224,3.634003726666718,3.576718580191605,3.7575142391783327,3.409243405290805,3.5315293092222784,3.763364741169689,3.408968507117218,3.5704376797837543,3.510367645208325,3.416690744250295,2.9615683521578036,3.33707943042754,3.4437316999657694,2.2516388251156645,3.338467875279947,3.0555069564549058,3.059584438892423,2.8649032584294316,3.185510409696692
sug,4.737368305633735,4.818105944271181,4.814807959258076,4.798711390005014,4.6981595421277325,4.531599239470372,4.735015548245439,4.746252763844188,4.6414971548317165,4.579517134608738,4.29779751652055,4.528735128440357,4.515859112767711,4.605086343758764,4.234488729966898,4.41313488836274,4.534401697746021,4.324157632103701,4.559715785790614,4.225835312995834
bin,3.683253025360965,3.827689487987745,4.034583107501942,3.810930301053235,3.8337212321681804,3.227227048792989,3.948969318360607,3.640807097944916,3.7004449282595058,4.1091023341186075,3.255586355549906,3.5140371388624834,3.4143845014910026,2.8426916072292903,1.9984311670963109,3.177846021787673,3.6100500993902456,2.6773021134092456,3.3798680280842763,2.8824465686128233
CG12605,5.217029540384319,5.248421732411578,5.228516416646932,5.221932790857229,5.049170489908302,5.262088613020754,5.208321698361003,5.253598670022457,5.305619680391314,5.12593784939485,4.968482539082943,5.123909377668213,5.240139451287416,5.103756426177844,4.965848716100796,5.047890773445489,5.14660773482118,4.995495520582575,4.910761568420535,4.605572339948318
TC030888,6.163260863638933,6.048762679009301,6.085152784036747,6.02986023215202,6.043484832723874,6.005957090461436,5.963810334073573,5.975262552653357,6.141429324025921,5.997480847646744,5.65020655714738,5.783207412497522,6.07578110024776,5.859363593904536,5.5941679818166365,5.971045548330784,5.747707404583427,5.443622853311183,5.790630574259262,5.60886283647477
cbt,5.079316046347545,5.111923781904285,5.102292875092735,5.112087381629308,5.060826020455315,5.059210212416316,5.126624686615738,5.0408070375683405,5.138860929052254,5.189085610227116,4.833691932864339,5.074204177481972,5.056480034878301,5.053428170216907,4.805429780409298,5.047890773445489,4.878121707426427,4.608523034904691,4.800402249222589,4.646836953940752
fd96Ca,4.012516179688101,4.150869244568381,4.154833997938337,4.302314222081105,4.228626947333347,4.089848290420822,3.9840108719062686,4.077606111530113,4.183264507336345,4.202234622679095,4.093291348107596,3.5140371388624834,3.674877987958363,3.771034813354448,3.9516241066785573,3.4768253143203918,3.6100500993902456,3.879712413024248,3.718108953124123,4.128905801098182
TC011745,3.3770194516671417,3.6916736154986793,3.695601464430048,3.537457917788212,3.5885674961452203,3.7435115347440964,3.4798312259046367,3.3456111074214814,3.764824255202961,3.804222722670528,3.9292661679478607,1.9614207363887166,2.5101692562773663,2.407051888134067,2.453512439595664,2.6058501987287372,3.3313444485868313,2.0506431578733815,2.991285576706038,3.5471955127412316
ara,6.524480215894805,6.742851661947632,6.664586094884674,6.621847082072683,6.679058334024317,6.607043522066789,6.503617947672724,6.620004288611171,6.637191788881361,6.6265960221129,6.443978670529494,6.399858168053117,6.553982977230988,6.339770731747833,6.495463975730595,6.272660571036631,6.398951629618772,6.421746079330248,6.264897256945952,6.163585776670395
CG13982,4.316176370015639,4.459182596421621,4.420653266554162,4.2765274788777745,4.261376259784661,4.286785722784014,4.164664009843109,4.357085427951499,4.403353669367989,4.287427459984313,4.386243411691518,4.060809461572154,4.231815150152586,4.428787593991332,3.991676867195537,4.013710067368843,4.192557003943528,4.196771089443879,3.9704046360455303,3.7144871881676145
lmd,3.521796973621182,3.347209307207807,3.7606894565659212,3.551040089593581,3.1325231020596873,3.328612941890409,2.896729798876181,3.67667250695058,3.262482470742327,3.5373280814560104,3.255586355549906,2.72492793503694,2.9492285789876234,3.145126274112419,2.765108963262352,2.4381887222178618,3.0555069564549058,2.5086365633615464,2.3471407567562133,2.6132582912154954
Axud1,5.184338024200828,5.192544585433713,5.240544019547124,5.126147285767393,5.049170489908302,5.133271304394031,5.156383806160175,5.004123065502839,5.207462766372705,5.183972958272921,5.128378714386634,5.021898552408486,4.900989703169463,5.091409826891588,4.872715499381275,5.125370483869542,4.975847966455346,4.9644578227721805,5.056359963715086,4.911649108356791
TC034819,6.134024488854455,6.1695806746956645,6.090277240120751,6.165068842195604,6.123678623866879,6.147844908563921,6.08460557240329,6.062160439440696,6.046334305646154,6.148023964944036,5.939001778667796,6.051115726820218,5.936623471101629,6.121512810537378,5.93858244100369,6.0724091656303205,5.936646629575366,5.987314423246588,5.944344579543866,5.957454454920568
crc,7.27605566562959,7.317301834832674,7.325794569173457,7.294088324101947,7.315739124992684,7.281784268911666,7.308694392741469,7.273661927292428,7.293753866615384,7.323615549359889,7.29602065644482,7.304936608752798,7.200238554789602,7.266357852691141,7.251643897162514,7.261646602317604,7.19934704448403,7.251176834202176,7.21889130454812,7.257828678106771
org-1,4.66700186071083,4.6610591226302756,4.599153660941932,4.810266554497873,4.317750873209879,4.352390631045131,4.828047518302137,4.555965022389828,4.403353669367989,4.723438660254595,4.2664873825539695,4.436697255724042,3.7834313717154044,3.771034813354448,3.8663587912963213,3.935171747849459,3.547313320248252,3.4845227140860313,3.9704046360455303,3.983058561390469
Cph,7.181792604356842,7.293438855138001,7.19824003234063,7.183750327268246,7.224830677126404,7.310064542329796,7.350851712446108,7.316192642645989,7.360381714697885,7.267790343148128,7.055602356555058,7.2132463400251785,7.117582081604057,7.0807832787646126,7.12998551918448,7.089102309078746,7.100578824856562,7.10485389287049,7.254614064404665,7.024789838225529
