gene_names,Hox_8,Hox_2,Hox_3,Hox_7,Hox_5,Hox_6,Hox_10,Hox_9,Hox_1,Hox_4,No_hox_7,No_hox_8,No_hox_9,No_hox_2,No_hox_3,No_hox_4,No_hox_10,No_hox_6,No_hox_1,No_hox_5
TC002126,3.2953725661108235,3.43675175440879,2.7507888109813137,3.282316340284655,3.20046750876007,2.7628129318731385,3.1944150993151457,3.0124420740302535,3.005925165096293,3.2851576302227135,2.0065464682722505,3.1093892775871645,1.6853920561100812,2.879134254410108,2.625777733252747,2.465263524398122,3.054071201880046,3.007249419129333,2.8098679588574798,2.252173047062443
Or47a,3.240391441274912,2.8032849575441015,2.557782805377764,3.3647566222071044,2.231051258435977,2.5760701211262527,2.9008073801802747,2.3252292226809823,2.8007875404591305,2.976544340741135,2.0065464682722505,1.664204678111126,0.0,1.9878156422503623,2.2558648098380703,2.633319401290453,2.0456039741750236,2.895625805991387,2.0397939969739234,1.1401041028298804
TC031632,4.404887042369284,4.9121425672805605,4.282800144859193,4.542609274637486,4.621427984774552,4.428056965558244,4.481606388658858,4.784645086249357,4.671530401793921,4.5813501883855885,4.386975696991985,4.702092822259092,3.94230975890076,4.282139214371352,3.9963116584976532,4.07989983152625,4.45777347478114,4.176010283630215,3.9984245405837795,4.0678557263608415
TC031833,2.9082650404115236,2.775266995564378,2.937083138293063,3.1344030338415845,2.842444048921198,3.01271903284393,2.818781628221154,3.22570265898021,2.958449628678479,2.9988888174273116,2.899601183550748,3.1093892775871645,2.0270750710205108,2.7535970206521,2.4578290776966436,2.7771542552550508,2.0456039741750236,2.458242944320711,2.294421874173465,1.9989472905658339
TC031517,5.986529245948258,5.683949829510745,5.787379707573944,5.870510602976845,5.814824320078121,5.818812872354873,5.709779234556605,5.8232799936557305,5.808455509689576,5.742281748794357,5.5713750393496815,5.390691543138112,5.042197215976702,5.6797634614683705,5.1467433916035725,5.574829588885719,5.476164741558553,5.482002595003587,5.295518840194046,5.413184413480152
TC032675,3.0770229824449955,3.0253574487246757,2.7507888109813137,2.8611252955437503,2.758281052026752,2.8180403994283116,3.0694982258449843,3.1150426132588187,2.742179661106598,2.6287614654213156,2.6301012000836064,2.459903132019709,2.0270750710205108,2.442284926118722,2.2558648098380703,2.7771542552550508,2.5033232625550084,2.626197590037222,2.0397939969739234,2.252173047062443
HGTX,5.386899153260316,5.401006364314027,5.457727096101486,5.407343141529432,5.467645150446627,5.437917746906613,5.5413130822017855,5.477286345740271,5.430134433652095,5.456141620051087,5.018672001949447,5.232412543153149,4.511832577418927,5.224603167891166,5.134238256329055,5.007823603966917,4.787194177637568,5.307594973759859,4.952084333741389,4.981154194736096
TC011745,3.560156663461353,3.635571128186857,4.08798946677097,3.5252532868461257,3.4192145708762895,3.622636289948637,3.692680297183663,3.3410083660220637,3.4920135329568915,3.6438768410682507,3.1116746532680453,2.89734099610226,2.2812726865496544,2.990655125545016,3.1072225615998956,2.9028783369155895,2.6719155593267985,3.6753723659703446,2.49719542604005,2.765668407814658
TC032101,3.5737479056320183,3.5607173747660075,3.4701580992950745,3.6397593648526345,3.7614299965491917,3.363474182183704,3.356656903130149,3.3253280250479245,3.3214142024541875,3.507452266043052,3.286547482591985,2.771660096376308,1.6853920561100812,2.6100067700914114,2.625777733252747,2.633319401290453,2.816142923294055,2.769958330056334,2.49719542604005,1.9989472905658339
TC032105,2.7051280810101246,2.7464413431947277,3.0073967670310213,2.9367579584619894,3.0592924580556224,2.8180403994283116,2.8742060939991743,2.990595424614536,2.742179661106598,2.930299367833443,2.462090979489322,2.627881781447697,1.6853920561100812,2.6100067700914114,2.2558648098380703,2.009548646768774,2.3004265196279556,2.25627000499111,2.0397939969739234,2.252173047062443
