gene_symbol,Hox_6,Hox_3,Hox_1,Hox_4,Hox_2,Hox_10,Hox_5,Hox_9,Hox_7,Hox_8,No_hox_4,No_hox_2,No_hox_6,No_hox_10,No_hox_9,No_hox_8,No_hox_5,No_hox_7,No_hox_1,No_hox_3
Med,4.760360875636251,4.856021072140579,4.783949378782294,4.877609803877331,4.8190073444679,4.887075157520434,4.780655629254443,4.884495002981803,4.865135112793729,4.962203611870161,4.5712073156182615,4.650293264649566,4.699777813126585,4.732141626349471,4.6354566543017865,4.922510840397133,4.644032556856452,4.791474332296792,4.9331110669475855,4.7006200658102015
Jra,4.861470721824643,4.83352281965404,4.704204325806416,4.899423149193761,4.658456754456646,4.838228777315473,4.750908894408633,4.798954618962359,4.730126796372256,4.796420989660674,4.534556362543769,4.425340993399532,4.684415761772957,4.511197551478554,4.669034764485418,4.744150804878805,4.677053555881314,4.608018654315772,4.7117669097726225,4.651485202939243
px,6.4469478041846395,6.461003731839526,6.406727758789825,6.4466290688490995,6.404077291013178,6.4440538063098955,6.4708846779921725,6.5067853664514015,6.469292560146414,6.375056070114276,6.207979293515951,6.228086697103863,6.404011918856482,6.29376044753557,6.247374613727353,6.3793356934227035,6.3143836571687,6.382937409985309,6.365658321285309,6.293053043975556
Taf4,6.193525716965649,6.262961260894854,6.271269354583506,6.2380127651636155,6.234730815752977,6.247887582872947,6.226041952418373,6.205882550117415,6.175153891525038,6.2333456347215925,6.1759566279502085,6.114440288847493,6.225342482846857,6.171399113575049,6.116549177540269,6.123896936354163,6.142477935293085,6.242717838661708,6.184272699444458,6.146228145282873
eve,4.7158586553398845,4.4229224678132875,4.431533812729975,4.449228107395004,4.473674459773732,4.392699448410176,4.244160084399836,4.652415016600071,4.660657972214252,4.48754309401715,3.9404024512009093,3.804547836955683,4.088506044057945,3.828975767663279,4.191422808327448,4.198474081854829,2.8157787430184986,3.5928865591718866,3.7856848977799817,4.107303912630382
CG17612,4.937210166722849,4.8151525166310645,4.844363838044681,4.958084464654356,4.890548755418708,4.891399664726953,4.895874845159375,4.798954618962359,4.883015916203495,4.941897567210634,4.766712112443797,4.8613803853482,4.854806301677539,4.776873416046563,4.863477600238029,4.729017207616316,4.574527604944438,4.641028084870773,4.696161223277377,4.747453340828571
eg,5.076917237331815,4.767693768769444,5.055032163752338,5.032562533878146,4.868736885774817,5.076062636198816,5.014761195605074,5.14843192334047,5.031002218461325,4.958175255855669,4.067254991143877,4.790997589896903,4.478906003995335,4.669205600682601,4.6354566543017865,4.857619907930015,4.259933105766224,4.248421478839826,4.54353109664636,4.668133185068273
CG43759,5.891422829871174,5.886358584254669,5.862413221569685,5.8717838429553275,5.722961146019816,5.790962240530454,5.782876645509477,5.825286965356903,5.789396656843363,5.689456193356724,5.499215570111984,5.736865112074274,5.718040199227315,5.739515069057688,5.733292227274353,5.61829715467781,5.57789723005295,5.599340586842252,5.751045508869379,5.709338406514887
CG13287,2.855307170639787,3.017555784530424,2.6911009421600385,3.360404397754044,2.803285788617755,3.1772549226981557,3.165686223667723,2.6873647454632397,2.6296450296991116,3.102680296201303,1.499304321732332,2.0825355735624065,2.966976776357374,2.070078297731477,3.0135253997985982,1.820951794292428,2.5814220269740247,2.0452645538298886,2.263133842373915,3.0126600012759206
so,3.9034766896368347,3.981656958147688,3.8824877667479845,3.844932789663898,4.105926615978164,4.007423355758014,3.7034777417947824,4.000593173323421,3.9263309836319147,4.068219229022196,1.499304321732332,2.711350161799897,3.634057845227642,3.0808236420391903,3.2441063424415777,3.353916720339537,3.2360017904166556,3.2673616932544256,3.289874850435663,3.309618711347209
sstn,4.286783073225256,4.469832599971153,4.368241896780482,4.371848132699239,4.355680321986677,4.349132411193594,4.354754489313109,4.447809491762479,4.4245783792092235,4.447996766116008,3.527725393890768,4.015339720795271,4.244273728655312,4.148343245464679,4.2176929564435595,4.273360471684507,4.353958529065837,4.03481444857057,3.9642170647546906,4.047707016960386
Hr39,4.354340592468727,4.251177940021315,4.131844834259077,4.196416681245903,4.196287966832375,4.222722225414217,4.061366778290703,4.22425306223765,4.248835332250634,4.326627719757451,3.6250076328000613,3.9154876786505666,4.060011452135761,3.828975767663279,4.268249349682915,3.998260658073318,3.83672624414666,3.9080396023029196,3.8965791957779117,4.107303912630382
slou,3.552177025927708,3.949133363447932,3.809056450899057,4.01536092902564,3.8111013756126284,3.6905634749743106,3.759266457261181,3.805136983300933,3.6336757705087153,3.8119515824838386,1.8274255566885953,3.308459263609472,3.126082642622581,2.267662801292322,2.8237107221449533,2.6951199577136644,2.274767327244902,2.547850640734723,2.5694343180698587,3.0126600012759206
Fer3,4.368753129460368,4.1750304945232015,4.159058454195071,3.905027839323642,3.9747459932705964,3.897107340591825,4.061366778290703,4.155112692924657,3.649011247004772,4.152983353809887,1.8274255566885953,3.8798579409166716,3.8339497409201524,1.8235944376711701,3.172994140366985,3.1543097494733945,3.2360017904166556,3.2010870406380314,2.263133842373915,3.430474934043301
Socs36E,6.900553018735482,6.858467038284546,6.939343833578541,6.898538516061201,6.907564836229011,6.890462748541484,6.870409444668368,6.898596410839115,6.902567726582545,6.86501821807373,6.8644378753358,6.859467069537462,6.7769734450896815,6.774609251265369,6.77900874504943,6.796848683902577,6.8768297770356694,6.8057018230195006,6.836497875837825,6.845814783102003
Max,7.191249924258003,7.178107981955597,7.236314455285418,7.234889398914694,7.217146676054605,7.258863466011631,7.1943337103007075,7.233545314929851,7.230060718856105,7.214216781967802,7.164944347998776,7.1998445803943465,7.201609003066179,7.0979539916925365,7.111430320797207,7.139593449715097,7.1895861856955845,7.138656716528786,7.136324021998469,7.14578210837075
Doc3,4.464212584366889,4.043693082334359,4.516415820336394,4.303756846161626,4.178857127625791,4.399779596135105,4.22731299595763,4.5186913692783275,4.265404407959116,4.134758047115918,3.6250076328000613,3.634427243501698,4.030681043993408,3.15732767920797,3.2441063424415777,3.7875430175369464,4.156140609805201,3.5454713883195637,3.7042746761057663,3.3718714909410967
pho,6.7404844407944955,6.727741982855512,6.761203428982208,6.716301898143092,6.808673789755477,6.739302453993239,6.753209245146803,6.691411292016868,6.7352687467582575,6.769452603804247,6.652840249544549,6.710698856491775,6.687110003492186,6.687881502469366,6.677991035323728,6.691183744195078,6.695793641511002,6.633243699466029,6.620533940787868,6.670416386323167
srp,3.9588799523441764,3.62687977291928,4.065309281392202,3.939424421523079,3.872665278157844,3.8735048018193163,3.812106566660743,3.8666928048319438,4.133877602748191,4.068219229022196,3.361367212036369,3.1709691853627016,3.634057845227642,3.4708632470430194,3.0964351924599427,3.2253653648987894,3.4785398646975723,3.32951569668303,2.693347244646586,3.5881263017454748
Crtc,5.062721047466708,5.189630331677416,5.149097640878529,5.186321052034777,5.183886976447719,5.0357996344830145,5.060100273180287,4.994696912798148,4.976023808959206,5.100877452638249,4.891744762547867,4.9013487196763315,4.9541474998483555,4.805620287080869,4.990927782134113,4.983446310283507,4.8275479491916915,4.884758113637509,4.907977961291472,4.668133185068273
Doc1,5.101285722699675,4.92062943069743,5.149097640878529,5.043831250527394,4.9613402644760765,5.061608414745016,4.837619261890885,5.040029986056138,4.934816469605069,4.933658271249653,4.350646790900903,4.633363624577689,4.66881403104363,4.323450557539511,4.600711762895648,4.8840836879858385,4.460276513542578,4.688584962369328,4.680308133329892,4.507269904608273
sv,3.7825133832232583,3.4971410433526,3.8216755962766427,3.7809941114704237,3.6153350338833494,3.2687669926439065,3.629058226279053,4.000593173323421,3.803793175188078,3.5524048636062564,2.578321336790542,1.506828119701884,2.2384382600376957,1.0047999866175545,2.92311501754009,2.8053708892670564,2.439803544739158,2.7816232917415284,2.5694343180698587,2.0835891227182333
mael,4.539355666147554,4.51464042302257,4.389787377932277,4.3269729295057315,4.287077859488533,4.222722225414217,4.474432193061117,4.427573086490403,4.438495562943142,4.311329949839657,3.973655779846672,3.804547836955683,3.8339497409201524,3.2947404741420594,3.806614374447945,4.029435831836358,3.873667583339524,3.8380669278338675,3.518388806054379,3.309618711347209
corto,6.698208409931751,6.709782584231546,6.6710364216107845,6.684230201223469,6.746572158137112,6.697651184717683,6.668894702071344,6.705478667700641,6.724788005307929,6.704022616482479,6.503009816788972,6.553538541213058,6.663857898027596,6.674854196948228,6.488365211305507,6.413863608540384,6.539689915022759,6.520869640683456,6.597308436229887,6.615428372832067
Dr,5.347028172795307,5.429369271802789,5.41599489621919,5.361204700958847,5.357729417770474,5.361283679674263,5.385196652644116,5.432168617835679,5.464462594466287,5.421485401774912,4.851779376533507,5.183893470678568,5.076390469328735,5.0214327849681615,5.243389756089432,4.816562903507953,5.234999621445904,5.080572249860035,5.174502221116381,5.134609432099393
